cosine_tfidf,jaccard_tokens,dice_tokens,overlap_unique_tokens,char_len_a,char_len_b,char_len_diff,line_count_a,line_count_b,line_count_diff,token_count_a,token_count_b,token_count_diff,is_clone
0.3680975884347678,0.5714285714285714,0.7272727272727273,0.7272727272727273,411.0,526.0,115.0,23.0,23.0,0.0,193.0,193.0,0.0,0
0.5746793984803009,0.5,0.6666666666666666,0.7391304347826086,294.0,251.0,43.0,12.0,11.0,1.0,74.0,84.0,10.0,1
0.5918280956421684,0.7142857142857143,0.8333333333333334,0.8333333333333334,316.0,339.0,23.0,11.0,11.0,0.0,56.0,56.0,0.0,0
0.9367929928272006,0.9130434782608695,0.9545454545454546,0.9545454545454546,182.0,173.0,9.0,8.0,8.0,0.0,58.0,58.0,0.0,0
0.9472641349555078,0.9142857142857143,0.9552238805970149,0.9696969696969697,330.0,324.0,6.0,11.0,12.0,1.0,95.0,90.0,5.0,0
0.6211096004950827,0.8571428571428571,0.9230769230769231,0.96,242.0,236.0,6.0,9.0,12.0,3.0,82.0,75.0,7.0,1
0.953776406514239,0.8478260869565217,0.9176470588235294,1.0,483.0,544.0,61.0,17.0,17.0,0.0,109.0,125.0,16.0,0
0.9707306880021425,0.9565217391304348,0.9777777777777777,1.0,228.0,234.0,6.0,6.0,6.0,0.0,47.0,51.0,4.0,0
0.6339467091154833,0.7666666666666667,0.8679245283018868,0.92,253.0,300.0,47.0,7.0,9.0,2.0,60.0,68.0,8.0,1
0.9198489113609581,0.875,0.9333333333333333,0.9545454545454546,228.0,227.0,1.0,6.0,6.0,0.0,47.0,49.0,2.0,0
0.19645566174947246,0.6333333333333333,0.7755102040816326,0.8636363636363636,294.0,144.0,150.0,14.0,8.0,6.0,60.0,39.0,21.0,1
0.6842993243088352,0.6923076923076923,0.8181818181818182,0.8181818181818182,186.0,205.0,19.0,7.0,7.0,0.0,50.0,50.0,0.0,0
0.8692149758223735,0.9444444444444444,0.9714285714285714,0.9714285714285714,346.0,336.0,10.0,8.0,8.0,0.0,103.0,105.0,2.0,0
0.226982796301485,0.2727272727272727,0.42857142857142855,0.6,369.0,119.0,250.0,9.0,3.0,6.0,69.0,29.0,40.0,1
0.25301388238801675,0.5517241379310345,0.7111111111111111,0.9411764705882353,379.0,75.0,304.0,10.0,3.0,7.0,101.0,27.0,74.0,1
0.299337697969153,0.5882352941176471,0.7407407407407407,0.7407407407407407,243.0,108.0,135.0,12.0,4.0,8.0,83.0,56.0,27.0,1
0.8222611318993077,0.7692307692307693,0.8695652173913043,0.8695652173913043,190.0,186.0,4.0,9.0,9.0,0.0,54.0,54.0,0.0,0
0.9981062427419628,0.9848484848484849,0.9923664122137404,1.0,1025.0,996.0,29.0,26.0,25.0,1.0,271.0,264.0,7.0,0
0.697235641244153,0.6538461538461539,0.7906976744186046,0.8947368421052632,272.0,113.0,159.0,9.0,5.0,4.0,98.0,42.0,56.0,1
0.9446018076325041,0.95,0.9743589743589743,1.0,117.0,135.0,18.0,5.0,6.0,1.0,30.0,35.0,5.0,0
0.41083012048759016,0.5116279069767442,0.676923076923077,0.6875,405.0,360.0,45.0,22.0,16.0,6.0,136.0,109.0,27.0,1
0.5144397455668789,0.6122448979591837,0.759493670886076,0.9090909090909091,569.0,361.0,208.0,18.0,9.0,9.0,122.0,79.0,43.0,1
0.9973025629710993,0.9772727272727273,0.9885057471264368,1.0,586.0,570.0,16.0,32.0,32.0,0.0,212.0,218.0,6.0,0
0.560732044897857,0.65625,0.7924528301886793,0.875,151.0,214.0,63.0,5.0,9.0,4.0,42.0,55.0,13.0,1
0.916322940346356,0.8518518518518519,0.92,0.9583333333333334,105.0,136.0,31.0,5.0,6.0,1.0,49.0,61.0,12.0,0
0.7877362248943085,0.5294117647058824,0.6923076923076923,0.72,166.0,162.0,4.0,7.0,6.0,1.0,58.0,57.0,1.0,1
0.905146924786637,0.7441860465116279,0.8533333333333334,0.8648648648648649,386.0,404.0,18.0,12.0,12.0,0.0,125.0,126.0,1.0,0
0.3416084303021026,0.5135135135135135,0.6785714285714286,0.76,291.0,169.0,122.0,14.0,6.0,8.0,69.0,45.0,24.0,1
0.43675049667891064,0.40425531914893614,0.5757575757575758,0.8636363636363636,487.0,144.0,343.0,24.0,5.0,19.0,126.0,42.0,84.0,1
0.938146438438976,0.8285714285714286,0.90625,0.90625,534.0,473.0,61.0,19.0,16.0,3.0,117.0,108.0,9.0,1
0.3200264311851446,0.65625,0.7924528301886793,0.8076923076923077,258.0,217.0,41.0,10.0,11.0,1.0,54.0,57.0,3.0,0
0.4672761436307663,0.6666666666666666,0.8,0.8181818181818182,129.0,151.0,22.0,7.0,7.0,0.0,35.0,34.0,1.0,1
0.7530738391750164,0.7727272727272727,0.8717948717948718,0.918918918918919,388.0,458.0,70.0,9.0,10.0,1.0,87.0,101.0,14.0,1
0.9800162682543841,1.0,1.0,1.0,108.0,102.0,6.0,5.0,5.0,0.0,32.0,30.0,2.0,0
0.6371366237200271,0.65625,0.7924528301886793,0.8076923076923077,180.0,151.0,29.0,9.0,4.0,5.0,46.0,46.0,0.0,1
0.5672635919609109,0.631578947368421,0.7741935483870968,0.7741935483870968,571.0,523.0,48.0,28.0,26.0,2.0,181.0,168.0,13.0,1
0.9098228437699876,0.9230769230769231,0.96,0.96,269.0,244.0,25.0,12.0,11.0,1.0,72.0,68.0,4.0,0
0.9539737352087349,0.82,0.9010989010989011,0.9318181818181818,639.0,670.0,31.0,15.0,14.0,1.0,184.0,193.0,9.0,1
0.25082838935493834,0.7368421052631579,0.8484848484848485,0.8484848484848485,229.0,280.0,51.0,9.0,9.0,0.0,89.0,104.0,15.0,1
0.9412720828368291,1.0,1.0,1.0,302.0,300.0,2.0,14.0,14.0,0.0,76.0,78.0,2.0,0
0.9828346491810457,0.9473684210526315,0.972972972972973,1.0,211.0,219.0,8.0,11.0,12.0,1.0,63.0,65.0,2.0,0
0.9393021283074068,0.8181818181818182,0.9,0.9,441.0,479.0,38.0,11.0,11.0,0.0,126.0,126.0,0.0,0
0.7398590153758601,0.8431372549019608,0.9148936170212766,0.9148936170212766,543.0,577.0,34.0,16.0,16.0,0.0,127.0,127.0,0.0,0
0.4025130778138078,0.475,0.6440677966101694,0.7037037037037037,280.0,170.0,110.0,6.0,3.0,3.0,61.0,47.0,14.0,1
0.7502263664166617,0.6666666666666666,0.8,0.8461538461538461,185.0,157.0,28.0,8.0,6.0,2.0,73.0,63.0,10.0,1
0.2581753359699172,0.7391304347826086,0.85,0.85,162.0,164.0,2.0,5.0,5.0,0.0,35.0,35.0,0.0,0
0.9463450237612919,0.8333333333333334,0.9090909090909091,0.9090909090909091,152.0,148.0,4.0,7.0,6.0,1.0,64.0,68.0,4.0,1
0.18855730572711576,0.2962962962962963,0.45714285714285713,0.5333333333333333,102.0,79.0,23.0,7.0,5.0,2.0,41.0,22.0,19.0,1
0.3442034260263194,0.7333333333333333,0.8461538461538461,0.8461538461538461,225.0,310.0,85.0,8.0,8.0,0.0,71.0,71.0,0.0,0
0.97321357489769,1.0,1.0,1.0,526.0,497.0,29.0,15.0,15.0,0.0,190.0,190.0,0.0,0
0.7190049772643078,0.8269230769230769,0.9052631578947369,0.9148936170212766,543.0,581.0,38.0,16.0,16.0,0.0,127.0,127.0,0.0,0
0.5419841155951053,0.5714285714285714,0.7272727272727273,0.8,232.0,298.0,66.0,7.0,11.0,4.0,52.0,73.0,21.0,1
0.333973734470065,0.4411764705882353,0.6122448979591837,0.625,111.0,178.0,67.0,5.0,10.0,5.0,46.0,52.0,6.0,1
0.9272120184498938,0.96875,0.9841269841269841,1.0,534.0,469.0,65.0,19.0,18.0,1.0,117.0,101.0,16.0,0
0.24876486968019138,0.28205128205128205,0.44,0.55,248.0,70.0,178.0,16.0,4.0,12.0,70.0,29.0,41.0,1
0.7971740931178963,0.7,0.8235294117647058,1.0,100.0,159.0,59.0,6.0,8.0,2.0,24.0,34.0,10.0,1
0.7722007669369213,0.75,0.8571428571428571,0.9130434782608695,195.0,222.0,27.0,7.0,8.0,1.0,53.0,62.0,9.0,1
0.31995341377178066,0.7241379310344828,0.84,0.84,256.0,199.0,57.0,7.0,7.0,0.0,50.0,50.0,0.0,0
0.5534535280819679,0.5333333333333333,0.6956521739130435,0.7272727272727273,151.0,163.0,12.0,5.0,3.0,2.0,42.0,47.0,5.0,1
0.3807055932111535,0.76,0.8636363636363636,0.8636363636363636,150.0,205.0,55.0,9.0,9.0,0.0,49.0,49.0,0.0,0
0.5604040686406581,0.6153846153846154,0.7619047619047619,0.8,107.0,127.0,20.0,7.0,5.0,2.0,32.0,37.0,5.0,1
0.8120991095490573,0.8095238095238095,0.8947368421052632,0.9444444444444444,250.0,284.0,34.0,11.0,7.0,4.0,63.0,72.0,9.0,1
0.5763364541015589,0.6060606060606061,0.7547169811320755,0.8,256.0,302.0,46.0,7.0,10.0,3.0,50.0,61.0,11.0,1
0.8162676520622307,0.7083333333333334,0.8292682926829268,0.9444444444444444,189.0,429.0,240.0,5.0,13.0,8.0,36.0,84.0,48.0,1
0.8675920888752586,0.8461538461538461,0.9166666666666666,0.9565217391304348,182.0,198.0,16.0,10.0,11.0,1.0,48.0,54.0,6.0,0
0.831690883511799,0.7586206896551724,0.8627450980392157,0.88,243.0,217.0,26.0,12.0,12.0,0.0,65.0,59.0,6.0,1
0.608996660131881,0.75,0.8571428571428571,0.9,388.0,430.0,42.0,18.0,13.0,5.0,127.0,164.0,37.0,1
0.7013737319471168,0.7857142857142857,0.88,0.9166666666666666,267.0,267.0,0.0,16.0,19.0,3.0,56.0,55.0,1.0,0
0.7013737319471168,0.7857142857142857,0.88,0.9166666666666666,267.0,267.0,0.0,16.0,19.0,3.0,56.0,55.0,1.0,0
0.38660948511945437,0.8181818181818182,0.9,0.9,295.0,284.0,11.0,11.0,11.0,0.0,61.0,63.0,2.0,0
0.5616614496826101,0.6923076923076923,0.8181818181818182,0.9,105.0,99.0,6.0,5.0,7.0,2.0,49.0,38.0,11.0,1
0.44566674799849143,0.55,0.7096774193548387,0.7333333333333333,307.0,232.0,75.0,8.0,6.0,2.0,77.0,60.0,17.0,1
0.21590196710987022,0.5428571428571428,0.7037037037037037,0.7307692307692307,225.0,229.0,4.0,8.0,8.0,0.0,71.0,72.0,1.0,1
0.5197906970295673,0.6774193548387096,0.8076923076923077,0.8076923076923077,239.0,262.0,23.0,9.0,9.0,0.0,56.0,59.0,3.0,1
0.7616903529656098,0.7727272727272727,0.8717948717948718,0.8947368421052632,117.0,116.0,1.0,5.0,3.0,2.0,34.0,36.0,2.0,1
0.9225878232803688,0.8888888888888888,0.9411764705882353,0.9696969696969697,414.0,420.0,6.0,15.0,15.0,0.0,116.0,121.0,5.0,0
0.42848276989130313,0.3103448275862069,0.47368421052631576,0.5294117647058824,102.0,103.0,1.0,6.0,5.0,1.0,23.0,36.0,13.0,1
0.8099278292546909,0.8260869565217391,0.9047619047619048,0.9047619047619048,164.0,154.0,10.0,7.0,7.0,0.0,43.0,43.0,0.0,0
0.6091465167968588,0.5925925925925926,0.7441860465116279,0.9411764705882353,136.0,291.0,155.0,6.0,14.0,8.0,32.0,78.0,46.0,1
0.9382058311427551,1.0,1.0,1.0,253.0,204.0,49.0,11.0,8.0,3.0,83.0,68.0,15.0,1
0.9706116562013559,0.925,0.961038961038961,0.9736842105263158,397.0,395.0,2.0,12.0,12.0,0.0,94.0,94.0,0.0,0
0.17795526019891733,0.6666666666666666,0.8,0.8,401.0,305.0,96.0,11.0,11.0,0.0,111.0,111.0,0.0,0
0.5011225313176034,0.75,0.8571428571428571,0.8571428571428571,93.0,141.0,48.0,5.0,7.0,2.0,26.0,28.0,2.0,0
0.6189894723567586,0.8214285714285714,0.9019607843137255,0.92,398.0,244.0,154.0,13.0,11.0,2.0,118.0,59.0,59.0,1
0.9376364252739275,0.8709677419354839,0.9310344827586207,0.9310344827586207,350.0,291.0,59.0,15.0,11.0,4.0,155.0,141.0,14.0,0
0.8358068844592385,0.8333333333333334,0.9090909090909091,0.9523809523809523,501.0,362.0,139.0,13.0,6.0,7.0,149.0,118.0,31.0,1
0.516442417713189,0.6956521739130435,0.8205128205128205,0.8888888888888888,147.0,115.0,32.0,6.0,5.0,1.0,43.0,42.0,1.0,1
0.6647243483209854,0.6785714285714286,0.8085106382978723,0.8260869565217391,167.0,143.0,24.0,8.0,8.0,0.0,45.0,46.0,1.0,0
0.20613796755444244,0.6666666666666666,0.8,0.8666666666666667,264.0,403.0,139.0,5.0,12.0,7.0,57.0,75.0,18.0,1
0.8995866863806486,0.88,0.9361702127659575,0.9565217391304348,164.0,152.0,12.0,6.0,6.0,0.0,42.0,38.0,4.0,0
0.6872836856494543,0.8571428571428571,0.9230769230769231,1.0,147.0,103.0,44.0,6.0,5.0,1.0,43.0,33.0,10.0,1
0.46379733406427803,0.6,0.75,0.8,226.0,252.0,26.0,12.0,15.0,3.0,81.0,77.0,4.0,1
0.9158012187970663,0.8823529411764706,0.9375,0.9375,103.0,99.0,4.0,5.0,5.0,0.0,31.0,31.0,0.0,0
0.7716295168950957,0.8285714285714286,0.90625,0.9354838709677419,263.0,284.0,21.0,7.0,7.0,0.0,60.0,70.0,10.0,1
0.2413568196922466,0.32142857142857145,0.4864864864864865,0.8181818181818182,216.0,42.0,174.0,14.0,3.0,11.0,78.0,17.0,61.0,1
0.43411834855693565,0.25862068965517243,0.410958904109589,0.9375,976.0,114.0,862.0,23.0,3.0,20.0,247.0,31.0,216.0,1
0.6948643237482675,0.6857142857142857,0.8135593220338984,0.8888888888888888,268.0,316.0,48.0,12.0,14.0,2.0,56.0,66.0,10.0,1
0.9590753985300553,1.0,1.0,1.0,242.0,242.0,0.0,11.0,11.0,0.0,50.0,50.0,0.0,0
0.9529612613027814,0.9090909090909091,0.9523809523809523,0.975609756097561,436.0,414.0,22.0,18.0,17.0,1.0,100.0,97.0,3.0,0
0.9515551795656537,0.8823529411764706,0.9375,0.9375,405.0,497.0,92.0,22.0,29.0,7.0,136.0,173.0,37.0,0
0.6912376236434447,0.7083333333333334,0.8292682926829268,0.9444444444444444,173.0,111.0,62.0,5.0,4.0,1.0,42.0,34.0,8.0,1
0.9187141387269043,0.8048780487804879,0.8918918918918919,0.9166666666666666,414.0,424.0,10.0,13.0,14.0,1.0,108.0,118.0,10.0,0
0.7749097327702575,0.8181818181818182,0.9,0.9,116.0,124.0,8.0,5.0,5.0,0.0,32.0,32.0,0.0,0
0.7120061299856897,0.7948717948717948,0.8857142857142857,0.8857142857142857,346.0,346.0,0.0,8.0,8.0,0.0,103.0,103.0,0.0,0
0.7803616108051895,0.782608695652174,0.8780487804878049,0.9,114.0,119.0,5.0,4.0,5.0,1.0,43.0,45.0,2.0,1
0.815416923415624,0.6956521739130435,0.8205128205128205,1.0,119.0,200.0,81.0,5.0,10.0,5.0,32.0,59.0,27.0,1
0.8576996465790153,0.8947368421052632,0.9444444444444444,0.9444444444444444,144.0,172.0,28.0,8.0,9.0,1.0,38.0,40.0,2.0,0
1.0000000000000002,1.0,1.0,1.0,126.0,123.0,3.0,5.0,5.0,0.0,25.0,25.0,0.0,0
0.4680086613958305,0.3728813559322034,0.5432098765432098,0.7586206896551724,791.0,330.0,461.0,20.0,7.0,13.0,188.0,77.0,111.0,1
0.9202548343070619,0.8571428571428571,0.9230769230769231,0.9230769230769231,180.0,175.0,5.0,9.0,9.0,0.0,46.0,46.0,0.0,0
0.38718445191625556,0.6764705882352942,0.8070175438596491,0.8518518518518519,264.0,217.0,47.0,5.0,7.0,2.0,57.0,43.0,14.0,1
0.8729032755508859,0.9583333333333334,0.9787234042553191,1.0,195.0,195.0,0.0,7.0,6.0,1.0,53.0,57.0,4.0,1
0.8045714952955638,0.8108108108108109,0.8955223880597015,0.9375,332.0,319.0,13.0,8.0,11.0,3.0,103.0,106.0,3.0,1
0.8716343092438562,0.8260869565217391,0.9047619047619048,0.9047619047619048,139.0,140.0,1.0,9.0,9.0,0.0,43.0,43.0,0.0,0
0.5056776473257723,0.5454545454545454,0.7058823529411765,0.8181818181818182,268.0,203.0,65.0,8.0,5.0,3.0,60.0,48.0,12.0,1
0.9889718981192431,0.9444444444444444,0.9714285714285714,0.9714285714285714,346.0,346.0,0.0,8.0,8.0,0.0,103.0,103.0,0.0,0
0.42563564782598406,0.3409090909090909,0.5084745762711864,0.5172413793103449,242.0,270.0,28.0,7.0,11.0,4.0,79.0,75.0,4.0,1
0.9794705407599208,0.9545454545454546,0.9767441860465116,1.0,532.0,565.0,33.0,13.0,13.0,0.0,136.0,145.0,9.0,0
0.9620177145859574,0.9333333333333333,0.9655172413793104,0.9655172413793104,314.0,317.0,3.0,10.0,10.0,0.0,74.0,74.0,0.0,0
0.6118930688565641,0.6,0.75,0.8181818181818182,288.0,169.0,119.0,9.0,7.0,2.0,69.0,47.0,22.0,1
0.8034070064485247,0.6666666666666666,0.8,0.8181818181818182,179.0,176.0,3.0,5.0,5.0,0.0,38.0,42.0,4.0,0
0.9695544702408287,0.90625,0.9508196721311475,1.0,233.0,246.0,13.0,11.0,11.0,0.0,77.0,82.0,5.0,0
0.5501071090393042,0.7297297297297297,0.84375,0.84375,405.0,440.0,35.0,22.0,22.0,0.0,136.0,133.0,3.0,0
0.36435804382493187,0.38235294117647056,0.5531914893617021,0.5652173913043478,165.0,153.0,12.0,11.0,8.0,3.0,43.0,53.0,10.0,1
0.8814387976941058,0.8,0.8888888888888888,0.9090909090909091,244.0,252.0,8.0,7.0,7.0,0.0,58.0,62.0,4.0,0
0.565104480463928,0.6896551724137931,0.8163265306122449,1.0,91.0,190.0,99.0,5.0,7.0,2.0,30.0,58.0,28.0,1
0.2129513736871539,0.3684210526315789,0.5384615384615384,0.6363636363636364,132.0,213.0,81.0,7.0,9.0,2.0,34.0,63.0,29.0,1
0.5547678667458525,0.5714285714285714,0.7272727272727273,0.75,346.0,235.0,111.0,14.0,4.0,10.0,90.0,81.0,9.0,1
0.871546014460163,0.8846153846153846,0.9387755102040817,0.9583333333333334,167.0,178.0,11.0,8.0,9.0,1.0,45.0,48.0,3.0,0
0.5457075698669187,0.625,0.7692307692307693,0.8333333333333334,338.0,143.0,195.0,13.0,8.0,5.0,72.0,48.0,24.0,1
0.904397435614049,0.8333333333333334,0.9090909090909091,0.9375,338.0,360.0,22.0,10.0,10.0,0.0,83.0,76.0,7.0,0
0.3291841486648364,0.7058823529411765,0.8275862068965517,0.8888888888888888,202.0,209.0,7.0,8.0,8.0,0.0,57.0,59.0,2.0,1
0.9857137483169067,0.96,0.9795918367346939,0.9795918367346939,1053.0,1043.0,10.0,29.0,29.0,0.0,202.0,202.0,0.0,0
0.9872051862500929,0.9642857142857143,0.9818181818181818,1.0,264.0,252.0,12.0,13.0,13.0,0.0,93.0,93.0,0.0,0
0.5817860449765423,0.6086956521739131,0.7567567567567568,0.875,93.0,121.0,28.0,3.0,4.0,1.0,29.0,33.0,4.0,1
0.935205373099962,0.9487179487179487,0.9736842105263158,0.9736842105263158,715.0,747.0,32.0,14.0,14.0,0.0,114.0,114.0,0.0,0
0.8769275292677418,0.9310344827586207,0.9642857142857143,1.0,242.0,273.0,31.0,11.0,12.0,1.0,50.0,56.0,6.0,0
0.6393130589462788,0.4583333333333333,0.6285714285714286,1.0,151.0,42.0,109.0,5.0,2.0,3.0,42.0,11.0,31.0,1
0.6610053326654646,0.5238095238095238,0.6875,0.868421052631579,583.0,358.0,225.0,12.0,8.0,4.0,177.0,113.0,64.0,1
0.6689715817157228,0.68,0.8095238095238095,0.85,112.0,124.0,12.0,5.0,5.0,0.0,30.0,31.0,1.0,1
0.5864477418508788,0.5483870967741935,0.7083333333333334,0.8947368421052632,245.0,117.0,128.0,7.0,3.0,4.0,61.0,29.0,32.0,1
0.7820768385438439,0.5555555555555556,0.7142857142857143,0.7894736842105263,100.0,128.0,28.0,4.0,7.0,3.0,34.0,42.0,8.0,1
0.5535874778506163,0.6206896551724138,0.7659574468085106,0.8571428571428571,164.0,210.0,46.0,7.0,8.0,1.0,43.0,52.0,9.0,1
0.1013489604834505,0.3888888888888889,0.56,0.5833333333333334,216.0,190.0,26.0,14.0,6.0,8.0,78.0,45.0,33.0,1
0.5219761004725583,0.75,0.8571428571428571,0.8571428571428571,93.0,127.0,34.0,5.0,7.0,2.0,26.0,28.0,2.0,0
0.9021003147024034,0.7,0.8235294117647058,0.84,243.0,249.0,6.0,12.0,13.0,1.0,65.0,63.0,2.0,0
0.041201687544051104,0.05714285714285714,0.10810810810810811,0.6666666666666666,289.0,29.0,260.0,11.0,2.0,9.0,86.0,4.0,82.0,1
0.8440833925058678,0.7037037037037037,0.8260869565217391,0.8260869565217391,147.0,163.0,16.0,8.0,7.0,1.0,41.0,50.0,9.0,1
0.69264048082936,0.7894736842105263,0.8823529411764706,0.8823529411764706,130.0,142.0,12.0,7.0,7.0,0.0,37.0,37.0,0.0,0
0.7886853569417419,0.6,0.75,0.8076923076923077,197.0,201.0,4.0,5.0,8.0,3.0,49.0,49.0,0.0,1
0.7020653264352572,0.6333333333333333,0.7755102040816326,0.7916666666666666,282.0,270.0,12.0,8.0,8.0,0.0,55.0,54.0,1.0,1
0.40471208907450307,0.625,0.7692307692307693,0.7692307692307693,186.0,172.0,14.0,5.0,6.0,1.0,56.0,51.0,5.0,1
0.8542191152180241,0.8048780487804879,0.8918918918918919,0.8918918918918919,286.0,286.0,0.0,11.0,11.0,0.0,103.0,103.0,0.0,0
0.1941324457822776,0.625,0.7692307692307693,0.8,294.0,190.0,104.0,14.0,11.0,3.0,60.0,54.0,6.0,1
0.26208527121466285,0.6388888888888888,0.7796610169491526,0.8214285714285714,159.0,171.0,12.0,9.0,8.0,1.0,67.0,49.0,18.0,1
0.7059179797111458,0.6296296296296297,0.7727272727272727,1.0,192.0,102.0,90.0,5.0,2.0,3.0,47.0,22.0,25.0,1
0.7238601854520822,0.6388888888888888,0.7796610169491526,0.8846153846153846,259.0,144.0,115.0,12.0,7.0,5.0,86.0,60.0,26.0,1
0.8214774861056333,0.5416666666666666,0.7027027027027027,0.8125,164.0,104.0,60.0,7.0,7.0,0.0,43.0,33.0,10.0,0
0.9728090332788473,0.90625,0.9508196721311475,0.9666666666666667,401.0,464.0,63.0,11.0,11.0,0.0,111.0,128.0,17.0,0
0.23032138887976825,0.5517241379310345,0.7111111111111111,0.8421052631578947,216.0,134.0,82.0,14.0,8.0,6.0,78.0,39.0,39.0,1
0.3203402600322679,0.8,0.8888888888888888,0.8888888888888888,264.0,236.0,28.0,13.0,13.0,0.0,93.0,93.0,0.0,0
0.9393984936334453,0.90625,0.9508196721311475,1.0,277.0,320.0,43.0,11.0,13.0,2.0,64.0,69.0,5.0,0
0.6432841645229617,0.5833333333333334,0.7368421052631579,0.7777777777777778,102.0,78.0,24.0,7.0,5.0,2.0,41.0,30.0,11.0,1
0.6321011819857265,0.6470588235294118,0.7857142857142857,0.9565217391304348,352.0,113.0,239.0,7.0,4.0,3.0,112.0,45.0,67.0,1
0.7602663502688614,0.7368421052631579,0.8484848484848485,0.8484848484848485,413.0,426.0,13.0,8.0,8.0,0.0,100.0,100.0,0.0,0
0.6154763169911415,0.7058823529411765,0.8275862068965517,0.8571428571428571,209.0,231.0,22.0,7.0,8.0,1.0,73.0,67.0,6.0,1
0.7303270941053872,0.7647058823529411,0.8666666666666667,0.9629629629629629,442.0,360.0,82.0,12.0,8.0,4.0,111.0,107.0,4.0,1
0.8378498589372531,0.9333333333333333,0.9655172413793104,0.9655172413793104,208.0,208.0,0.0,8.0,8.0,0.0,66.0,66.0,0.0,0
0.3733838160256642,0.5384615384615384,0.7,0.8235294117647058,569.0,411.0,158.0,18.0,12.0,6.0,122.0,89.0,33.0,1
0.4954719455718069,0.7894736842105263,0.8823529411764706,0.9375,108.0,100.0,8.0,6.0,6.0,0.0,29.0,34.0,5.0,0
0.4600239835935377,0.8888888888888888,0.9411764705882353,0.9411764705882353,264.0,252.0,12.0,9.0,4.0,5.0,82.0,79.0,3.0,1
0.8462938913688381,0.8205128205128205,0.9014084507042254,0.9142857142857143,445.0,481.0,36.0,11.0,11.0,0.0,109.0,109.0,0.0,0
0.8970710584602337,0.9333333333333333,0.9655172413793104,0.9655172413793104,148.0,158.0,10.0,6.0,6.0,0.0,60.0,63.0,3.0,0
0.8801234136554102,0.8043478260869565,0.891566265060241,0.925,383.0,435.0,52.0,14.0,14.0,0.0,98.0,105.0,7.0,0
0.5693518258281455,0.5517241379310345,0.7111111111111111,0.7272727272727273,293.0,184.0,109.0,12.0,6.0,6.0,72.0,70.0,2.0,1
0.8329289072841289,0.868421052631579,0.9295774647887324,0.9428571428571428,446.0,466.0,20.0,11.0,11.0,0.0,110.0,109.0,1.0,0
0.8511405977750647,0.8571428571428571,0.9230769230769231,0.9230769230769231,314.0,315.0,1.0,7.0,7.0,0.0,82.0,86.0,4.0,1
0.6052162665938491,0.6666666666666666,0.8,0.8571428571428571,100.0,60.0,40.0,5.0,3.0,2.0,23.0,17.0,6.0,1
0.8367547016629397,0.6,0.75,0.75,104.0,104.0,0.0,6.0,5.0,1.0,24.0,28.0,4.0,1
0.8897366054095728,0.9444444444444444,0.9714285714285714,1.0,149.0,171.0,22.0,5.0,5.0,0.0,38.0,42.0,4.0,1
0.9909557574679756,1.0,1.0,1.0,619.0,619.0,0.0,20.0,20.0,0.0,136.0,136.0,0.0,0
0.22299889735869138,0.6428571428571429,0.782608695652174,0.782608695652174,196.0,244.0,48.0,10.0,12.0,2.0,54.0,56.0,2.0,0
0.39214142100595156,0.5428571428571428,0.7037037037037037,0.7307692307692307,310.0,337.0,27.0,11.0,11.0,0.0,78.0,78.0,0.0,0
0.3753158735710316,0.42105263157894735,0.5925925925925926,0.64,191.0,298.0,107.0,8.0,15.0,7.0,54.0,70.0,16.0,1
0.5520987991507025,0.8,0.8888888888888888,0.9230769230769231,126.0,106.0,20.0,5.0,4.0,1.0,25.0,23.0,2.0,0
0.4977954365250032,0.8,0.8888888888888888,0.8888888888888888,126.0,117.0,9.0,6.0,6.0,0.0,29.0,31.0,2.0,0
0.8627170623060686,0.8333333333333334,0.9090909090909091,0.9090909090909091,133.0,135.0,2.0,5.0,5.0,0.0,45.0,49.0,4.0,0
0.9549659963040533,0.8285714285714286,0.90625,0.90625,405.0,426.0,21.0,22.0,22.0,0.0,136.0,145.0,9.0,0
0.9027405096817609,0.9444444444444444,0.9714285714285714,1.0,177.0,153.0,24.0,6.0,5.0,1.0,48.0,41.0,7.0,1
0.948203647629901,0.9166666666666666,0.9565217391304348,0.9565217391304348,173.0,169.0,4.0,5.0,5.0,0.0,42.0,42.0,0.0,0
0.7334378766977326,0.6190476190476191,0.7647058823529411,0.7647058823529411,236.0,272.0,36.0,11.0,11.0,0.0,85.0,85.0,0.0,1
0.8363871423470783,0.7777777777777778,0.875,1.0,126.0,156.0,30.0,5.0,5.0,0.0,25.0,32.0,7.0,0
0.11909957477810007,0.6363636363636364,0.7777777777777778,0.7777777777777778,340.0,581.0,241.0,17.0,22.0,5.0,118.0,117.0,1.0,0
0.930621908615473,0.9032258064516129,0.9491525423728814,1.0,365.0,348.0,17.0,13.0,12.0,1.0,91.0,91.0,0.0,0
0.9971157586315557,0.96,0.9795918367346939,1.0,512.0,495.0,17.0,15.0,15.0,0.0,137.0,137.0,0.0,0
0.8213366478618099,0.6785714285714286,0.8085106382978723,0.9047619047619048,164.0,188.0,24.0,7.0,8.0,1.0,43.0,52.0,9.0,1
0.5132478852640734,0.4166666666666667,0.5882352941176471,0.75,571.0,139.0,432.0,28.0,6.0,22.0,181.0,46.0,135.0,1
0.9553487039299946,0.9285714285714286,0.9629629629629629,0.9629629629629629,198.0,199.0,1.0,8.0,8.0,0.0,52.0,52.0,0.0,0
